Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,X,Y,Z,Temperature [C]
2020-09-16 9:39:58 AM,-4,3,-22,10.5
2020-09-16 9:40:00 AM,2,2,-21,10.5
2020-09-16 9:40:02 AM,-3,4,-20,10.5
2020-09-16 9:40:04 AM,-2,-1,-23,10.5
2020-09-16 9:40:06 AM,-1,-1,-22,10.5
2020-09-16 9:40:08 AM,-7,8,-22,10.5
2020-09-16 9:40:10 AM,-6,7,-22,10.5
2020-09-16 9:40:12 AM,-7,6,-21,10.5
2020-09-16 9:40:14 AM,-6,7,-22,10.5
2020-09-16 9:40:16 AM,-4,3,-23,10.5
2020-09-16 9:40:18 AM,-3,4,-23,10.5
2020-09-16 9:40:20 AM,-5,2,-23,10.5
2020-09-16 9:40:22 AM,-5,7,-22,10.5
2020-09-16 9:40:24 AM,-2,2,-22,10.5
2020-09-16 9:40:26 AM,-2,4,-22,10.5
2020-09-16 9:40:28 AM,-7,5,-22,10.5
2020-09-16 9:40:30 AM,-1,2,-21,10.5
2020-09-16 9:40:32 AM,-3,1,-23,10.5
2020-09-16 9:40:34 AM,-4,1,-24,10.5
2020-09-16 9:40:36 AM,-4,4,-25,10.5
2020-09-16 9:40:38 AM,-4,4,-22,10.5
2020-09-16 9:40:40 AM,-4,1,-24,10.5
2020-09-16 9:40:42 AM,-3,3,-23,10.5
2020-09-16 9:40:44 AM,-7,5,-23,10.5
2020-09-16 9:40:46 AM,-6,3,-22,10.5
2020-09-16 9:40:48 AM,-6,5,-22,10.5
2020-09-16 9:40:50 AM,-1,3,-22,10.5
2020-09-16 9:40:52 AM,-4,0,-24,10.5
2020-09-16 9:40:54 AM,-1,1,-23,10.5
2020-09-16 9:40:56 AM,-1,2,-23,10.5
2020-09-16 9:40:58 AM,0,2,-23,10.5
2020-09-16 9:41:00 AM,0,1,-23,10.5
2020-09-16 9:41:02 AM,-5,3,-21,10.5
2020-09-16 9:41:04 AM,-2,1,-23,10.5
2020-09-16 9:41:06 AM,-1,1,-23,10.5
2020-09-16 9:41:08 AM,-2,1,-23,10.5
2020-09-16 9:41:10 AM,-2,1,-24,10.5
2020-09-16 9:41:12 AM,-3,1,-22,10.5
2020-09-16 9:41:14 AM,-3,1,-22,10.5
2020-09-16 9:41:16 AM,-3,3,-22,10.5
2020-09-16 9:41:18 AM,-6,4,-22,10.5
2020-09-16 9:41:20 AM,-2,1,-25,10.5
2020-09-16 9:41:22 AM,-5,7,-21,10.5
2020-09-16 9:41:24 AM,-2,-1,-22,10.5
2020-09-16 9:41:26 AM,-4,4,-23,10.5
2020-09-16 9:41:28 AM,-3,6,-22,10.5
2020-09-16 9:41:30 AM,-1,-1,-24,10.5
2020-09-16 9:41:32 AM,-2,3,-20,10.5
2020-09-16 9:41:34 AM,0,3,-21,10.0
2020-09-16 9:41:36 AM,-1,3,-23,10.0
2020-09-16 9:41:38 AM,-5,3,-21,10.0
2020-09-16 9:41:40 AM,-5,3,-21,10.0
2020-09-16 9:41:42 AM,-5,6,-22,10.0
2020-09-16 9:41:44 AM,-7,4,-23,10.0
2020-09-16 9:41:46 AM,-5,3,-22,10.0
2020-09-16 9:41:48 AM,-2,4,-22,10.5
2020-09-16 9:41:50 AM,-2,2,-23,10.5
2020-09-16 9:41:52 AM,-3,3,-22,10.5
2020-09-16 9:41:54 AM,-3,4,-23,10.5
2020-09-16 9:41:56 AM,-5,1,-22,10.5
2020-09-16 9:41:58 AM,-6,7,-23,10.5
2020-09-16 9:42:00 AM,-2,3,-22,10.5
2020-09-16 9:42:02 AM,-3,5,-21,10.5
2020-09-16 9:42:04 AM,-1,0,-23,10.5
2020-09-16 9:42:06 AM,-3,5,-22,10.5
2020-09-16 9:42:08 AM,-4,2,-22,10.5
2020-09-16 9:42:10 AM,-5,3,-21,10.5
2020-09-16 9:42:12 AM,-4,5,-22,10.5
2020-09-16 9:42:14 AM,-4,1,-25,10.5
2020-09-16 9:42:16 AM,-5,3,-22,10.5
2020-09-16 9:42:18 AM,-3,5,-23,10.5
2020-09-16 9:42:20 AM,-5,4,-22,10.5
2020-09-16 9:42:22 AM,-6,4,-28,10.5
2020-09-16 9:42:24 AM,-3,4,-22,10.5
2020-09-16 9:42:26 AM,-5,4,-22,10.5
2020-09-16 9:42:28 AM,-5,4,-23,10.5
2020-09-16 9:42:30 AM,-6,3,-22,10.5
2020-09-16 9:42:32 AM,-2,4,-23,10.5
2020-09-16 9:42:34 AM,-3,3,-22,10.0
2020-09-16 9:42:36 AM,-4,2,-23,10.0
2020-09-16 9:42:38 AM,-7,5,-22,10.0
2020-09-16 9:42:40 AM,0,4,-21,10.0
2020-09-16 9:42:42 AM,-2,2,-23,10.0
2020-09-16 9:42:44 AM,-7,4,-22,10.0
2020-09-16 9:42:46 AM,-2,4,-23,10.0
2020-09-16 9:42:48 AM,-5,5,-20,10.0
2020-09-16 9:42:50 AM,-4,3,-22,10.0
2020-09-16 9:42:52 AM,0,2,-23,10.0
2020-09-16 9:42:54 AM,-1,2,-22,10.0
2020-09-16 9:42:56 AM,-3,3,-23,10.0
2020-09-16 9:42:58 AM,0,9,-23,10.0
2020-09-16 9:43:00 AM,-2,3,-22,10.0
2020-09-16 9:43:02 AM,-1,3,-22,10.0
2020-09-16 9:43:04 AM,-4,4,-23,10.0
2020-09-16 9:43:06 AM,-3,4,-22,10.0
2020-09-16 9:43:08 AM,-4,3,-23,10.0
2020-09-16 9:43:10 AM,-2,1,-23,10.0
2020-09-16 9:43:12 AM,-4,4,-22,10.0
2020-09-16 9:43:14 AM,-5,3,-22,10.0
2020-09-16 9:43:16 AM,-6,4,-22,10.0
2020-09-16 9:43:18 AM,-4,4,-23,10.0
2020-09-16 9:43:20 AM,-6,4,-22,10.0
2020-09-16 9:43:22 AM,-3,2,-22,10.0
2020-09-16 9:43:24 AM,-4,0,-23,10.0
2020-09-16 9:43:26 AM,-5,1,-22,10.0
2020-09-16 9:43:28 AM,-6,1,-22,10.0
2020-09-16 9:43:30 AM,-4,3,-22,10.0
2020-09-16 9:43:32 AM,-3,2,-22,10.0
2020-09-16 9:43:34 AM,-6,5,-22,10.5
2020-09-16 9:43:36 AM,-6,2,-22,10.5
2020-09-16 9:43:38 AM,-5,2,-22,10.5
2020-09-16 9:43:40 AM,-2,1,-22,10.5
2020-09-16 9:43:42 AM,-4,0,-23,10.5
2020-09-16 9:43:44 AM,-7,1,-25,10.5
2020-09-16 9:43:46 AM,-2,1,-22,10.5
2020-09-16 9:43:48 AM,-6,2,-21,10.5
2020-09-16 9:43:50 AM,-4,-1,-25,10.0
2020-09-16 9:43:52 AM,-9,4,-21,10.0
2020-09-16 9:43:54 AM,-4,2,-23,10.0
2020-09-16 9:43:56 AM,-5,2,-22,10.0
2020-09-16 9:43:58 AM,-2,3,-21,10.0
2020-09-16 9:44:00 AM,-7,5,-22,10.0
2020-09-16 9:44:02 AM,-3,1,-23,10.0
2020-09-16 9:44:04 AM,-5,4,-22,10.0
2020-09-16 9:44:06 AM,-3,1,-22,10.0
2020-09-16 9:44:08 AM,-4,1,-22,10.0
2020-09-16 9:44:10 AM,-7,2,-21,10.0
2020-09-16 9:44:12 AM,-7,3,-22,10.0
2020-09-16 9:44:14 AM,-4,-2,-23,10.0
2020-09-16 9:44:16 AM,-4,0,-23,10.0
2020-09-16 9:44:18 AM,-4,4,-22,10.0
2020-09-16 9:44:20 AM,-6,2,-20,10.0
2020-09-16 9:44:22 AM,-4,-2,-22,10.0
2020-09-16 9:44:24 AM,-6,2,-24,10.0
2020-09-16 9:44:26 AM,-4,4,-23,10.0
2020-09-16 9:44:28 AM,-7,3,-21,10.0
2020-09-16 9:44:30 AM,-5,3,-22,10.0
2020-09-16 9:44:32 AM,-4,3,-22,10.0
2020-09-16 9:44:34 AM,-8,1,-22,9.5
2020-09-16 9:44:36 AM,-4,1,-23,9.5
2020-09-16 9:44:38 AM,-7,4,-21,9.5
2020-09-16 9:44:40 AM,-4,2,-22,9.5
2020-09-16 9:44:42 AM,-5,1,-22,9.5
2020-09-16 9:44:44 AM,-7,4,-20,9.5
2020-09-16 9:44:46 AM,-5,2,-22,9.5
2020-09-16 9:44:48 AM,-3,3,-22,9.5
2020-09-16 9:44:50 AM,-5,3,-22,10.0
2020-09-16 9:44:52 AM,-1,2,-22,10.0
2020-09-16 9:44:54 AM,-3,3,-22,10.0
2020-09-16 9:44:56 AM,-8,1,-21,10.0
2020-09-16 9:44:58 AM,-9,2,-22,10.0
2020-09-16 9:45:00 AM,-5,3,-21,10.0
2020-09-16 9:45:02 AM,-2,3,-22,10.0
2020-09-16 9:45:04 AM,-1,2,-22,10.0
2020-09-16 9:45:06 AM,-2,2,-23,10.0
2020-09-16 9:45:08 AM,-7,1,-22,10.0
2020-09-16 9:45:10 AM,-7,3,-22,10.0
2020-09-16 9:45:12 AM,-5,3,-21,10.0
2020-09-16 9:45:14 AM,-4,3,-22,10.0
2020-09-16 9:45:16 AM,-5,2,-23,10.0
2020-09-16 9:45:18 AM,-4,3,-22,10.0
2020-09-16 9:45:20 AM,-7,-1,-24,10.0
2020-09-16 9:45:22 AM,-8,5,-21,10.0
2020-09-16 9:45:24 AM,-3,1,-23,10.0
2020-09-16 9:45:26 AM,-5,4,-21,10.0
2020-09-16 9:45:28 AM,-6,6,-22,10.0
2020-09-16 9:45:30 AM,-6,2,-22,10.0
2020-09-16 9:45:32 AM,-2,0,-22,10.0
2020-09-16 9:45:34 AM,-7,3,-23,10.0
2020-09-16 9:45:36 AM,-6,5,-22,10.0
2020-09-16 9:45:38 AM,-6,1,-22,10.0
2020-09-16 9:45:40 AM,-5,0,-23,10.0
2020-09-16 9:45:42 AM,-3,1,-23,10.0
2020-09-16 9:45:44 AM,-4,1,-23,10.0
2020-09-16 9:45:46 AM,-6,2,-21,10.0
2020-09-16 9:45:48 AM,-5,2,-22,10.0
2020-09-16 9:45:50 AM,-3,2,-23,10.0
2020-09-16 9:45:52 AM,-4,-3,-23,10.0
2020-09-16 9:45:54 AM,-4,1,-23,10.0
2020-09-16 9:45:56 AM,-6,2,-22,10.0
2020-09-16 9:45:58 AM,-6,3,-23,10.0
2020-09-16 9:46:00 AM,-2,2,-22,10.0
2020-09-16 9:46:02 AM,-2,1,-23,10.0
2020-09-16 9:46:04 AM,-5,2,-22,10.0
2020-09-16 9:46:06 AM,-4,2,-22,10.0
2020-09-16 9:46:08 AM,-6,3,-22,10.0
2020-09-16 9:46:10 AM,-3,2,-20,10.0
2020-09-16 9:46:12 AM,-4,1,-23,10.0
2020-09-16 9:46:14 AM,-5,2,-22,10.0
2020-09-16 9:46:16 AM,-6,3,-20,10.0
2020-09-16 9:46:18 AM,-4,0,-23,10.0
2020-09-16 9:46:20 AM,-3,3,-22,10.0
2020-09-16 9:46:22 AM,-4,3,-22,10.0
2020-09-16 9:46:24 AM,-7,5,-22,10.0
2020-09-16 9:46:26 AM,-4,4,-21,10.0
2020-09-16 9:46:28 AM,-3,1,-23,10.0
2020-09-16 9:46:30 AM,-6,0,-23,10.0
2020-09-16 9:46:32 AM,-7,3,-22,10.0
2020-09-16 9:46:34 AM,-5,0,-24,10.0
2020-09-16 9:46:36 AM,-2,1,-23,10.0
2020-09-16 9:46:38 AM,-3,3,-24,10.0
2020-09-16 9:46:40 AM,-7,5,-23,10.0
2020-09-16 9:46:42 AM,-7,2,-22,10.0
2020-09-16 9:46:44 AM,-6,4,-21,10.0
2020-09-16 9:46:46 AM,-3,-1,-23,10.0
2020-09-16 9:46:48 AM,-4,2,-22,10.0
2020-09-16 9:46:50 AM,-3,2,-22,10.0
2020-09-16 9:46:52 AM,-5,3,-22,10.0
2020-09-16 9:46:54 AM,-4,0,-23,10.0
2020-09-16 9:46:56 AM,-5,3,-21,10.0
2020-09-16 9:46:58 AM,-4,0,-23,10.0
2020-09-16 9:47:00 AM,-7,6,-23,10.0
2020-09-16 9:47:02 AM,-3,2,-22,10.0
2020-09-16 9:47:04 AM,-4,-1,-23,10.0
2020-09-16 9:47:06 AM,-6,2,-21,10.0
2020-09-16 9:47:08 AM,-4,-1,-23,10.0
2020-09-16 9:47:10 AM,-3,2,-22,10.0
2020-09-16 9:47:12 AM,-4,-1,-24,10.0
2020-09-16 9:47:14 AM,-1,1,-23,10.0
2020-09-16 9:47:16 AM,-3,0,-22,10.0
2020-09-16 9:47:18 AM,-5,1,-22,10.0
2020-09-16 9:47:20 AM,-4,0,-22,11.5
2020-09-16 9:47:22 AM,-5,1,-22,11.5
2020-09-16 9:47:24 AM,-11,1,-24,11.5
2020-09-16 9:47:26 AM,-4,2,-23,11.5
2020-09-16 9:47:28 AM,-5,1,-24,11.5
2020-09-16 9:47:30 AM,-5,0,-22,11.5
2020-09-16 9:47:32 AM,-3,3,-22,11.5
2020-09-16 9:47:34 AM,-3,2,-22,11.5
2020-09-16 9:47:36 AM,-2,1,-23,10.0
2020-09-16 9:47:38 AM,-4,2,-21,10.0
2020-09-16 9:47:40 AM,-6,3,-22,10.0
2020-09-16 9:47:42 AM,-8,3,-21,10.0
2020-09-16 9:47:44 AM,-5,4,-22,10.0
2020-09-16 9:47:46 AM,-6,2,-23,10.0
2020-09-16 9:47:48 AM,-2,-1,-22,10.0
2020-09-16 9:47:50 AM,-3,3,-22,10.0
2020-09-16 9:47:52 AM,-7,4,-24,10.0
2020-09-16 9:47:54 AM,-4,3,-22,10.0
2020-09-16 9:47:56 AM,-2,2,-22,10.0
2020-09-16 9:47:58 AM,-6,1,-22,10.0
2020-09-16 9:48:00 AM,-8,3,-22,10.0
2020-09-16 9:48:02 AM,-4,3,-20,10.0
2020-09-16 9:48:04 AM,-5,0,-22,10.0
2020-09-16 9:48:06 AM,-5,0,-23,10.0
2020-09-16 9:48:08 AM,-2,2,-22,10.0
2020-09-16 9:48:10 AM,-4,1,-22,10.0
2020-09-16 9:48:12 AM,-5,-1,-26,10.0
2020-09-16 9:48:14 AM,-3,1,-23,10.0
2020-09-16 9:48:16 AM,-5,3,-22,10.0
2020-09-16 9:48:18 AM,-4,2,-22,10.0
2020-09-16 9:48:20 AM,-4,2,-22,10.0
2020-09-16 9:48:22 AM,-3,2,-23,10.0
2020-09-16 9:48:24 AM,-6,5,-21,10.0
2020-09-16 9:48:26 AM,-4,-1,-24,10.0
2020-09-16 9:48:28 AM,-7,3,-21,10.0
2020-09-16 9:48:30 AM,-5,2,-20,10.0
2020-09-16 9:48:32 AM,-6,1,-22,10.0
2020-09-16 9:48:34 AM,-5,4,-23,10.0
2020-09-16 9:48:36 AM,-4,2,-23,10.0
2020-09-16 9:48:38 AM,-3,2,-23,10.0
2020-09-16 9:48:40 AM,-6,3,-23,10.0
2020-09-16 9:48:42 AM,-7,4,-20,10.0
2020-09-16 9:48:44 AM,-6,7,-20,10.0
2020-09-16 9:48:46 AM,-2,3,-21,10.0
2020-09-16 9:48:48 AM,-6,1,-23,10.0
2020-09-16 9:48:50 AM,-2,3,-22,10.0
2020-09-16 9:48:52 AM,-5,1,-23,10.0
2020-09-16 9:48:54 AM,-6,6,-22,10.0
2020-09-16 9:48:56 AM,-5,5,-21,10.0
2020-09-16 9:48:58 AM,-5,1,-22,10.0
2020-09-16 9:49:00 AM,-5,3,-23,10.0
2020-09-16 9:49:02 AM,-5,2,-22,10.0
2020-09-16 9:49:04 AM,-7,2,-22,10.0
2020-09-16 9:49:06 AM,-5,3,-22,10.0
2020-09-16 9:49:08 AM,-5,3,-22,10.0
2020-09-16 9:49:10 AM,-6,3,-22,10.0
2020-09-16 9:49:12 AM,-9,4,-20,10.0
2020-09-16 9:49:14 AM,-1,1,-23,10.0
2020-09-16 9:49:16 AM,-1,0,-21,10.0
2020-09-16 9:49:18 AM,-1,-1,-23,10.0
2020-09-16 9:49:20 AM,-4,4,-21,10.0
2020-09-16 9:49:22 AM,-2,0,-23,10.0
2020-09-16 9:49:24 AM,-1,-4,-23,10.0
2020-09-16 9:49:26 AM,0,-3,-24,10.0
2020-09-16 9:49:28 AM,-2,-2,-24,10.0
2020-09-16 9:49:30 AM,-2,-3,-24,10.0
2020-09-16 9:49:32 AM,-4,1,-23,10.0
2020-09-16 9:49:34 AM,-4,2,-22,10.0
2020-09-16 9:49:36 AM,-3,0,-23,10.0
2020-09-16 9:49:38 AM,-4,1,-22,10.0
2020-09-16 9:49:40 AM,-5,0,-23,10.0
2020-09-16 9:49:42 AM,0,6,-23,10.0
2020-09-16 9:49:44 AM,-11,-7,-24,10.0
2020-09-16 9:49:46 AM,-1,-2,-22,10.0
2020-09-16 9:49:48 AM,-4,-3,-22,10.0
2020-09-16 9:49:50 AM,-4,-3,-23,10.0
2020-09-16 9:49:52 AM,-2,0,-22,10.0
2020-09-16 9:49:54 AM,-4,1,-22,10.0
2020-09-16 9:49:56 AM,-6,3,-23,10.0
2020-09-16 9:49:58 AM,-5,4,-21,10.0
2020-09-16 9:50:00 AM,-4,3,-23,10.0
2020-09-16 9:50:02 AM,-7,8,-21,10.0
2020-09-16 9:50:04 AM,-4,2,-23,10.0
2020-09-16 9:50:06 AM,-4,3,-22,10.0
2020-09-16 9:50:08 AM,-5,6,-22,10.0
2020-09-16 9:50:10 AM,-3,2,-22,10.0
2020-09-16 9:50:12 AM,-4,4,-23,10.0
2020-09-16 9:50:14 AM,-6,6,-22,10.0
2020-09-16 9:50:16 AM,-5,5,-23,10.0
2020-09-16 9:50:18 AM,-5,2,-21,10.0
2020-09-16 9:50:20 AM,-5,3,-22,10.0
2020-09-16 9:50:22 AM,-5,2,-21,10.0
2020-09-16 9:50:24 AM,-7,6,-21,10.0
2020-09-16 9:50:26 AM,-5,2,-22,10.0
2020-09-16 9:50:28 AM,-4,0,-23,10.0
2020-09-16 9:50:30 AM,-6,4,-21,10.0
2020-09-16 9:50:32 AM,-5,6,-22,10.0
2020-09-16 9:50:34 AM,-6,5,-22,10.0
2020-09-16 9:50:36 AM,-1,0,-22,10.0
2020-09-16 9:50:38 AM,-1,3,-22,10.0
2020-09-16 9:50:40 AM,-5,7,-22,10.0
2020-09-16 9:50:42 AM,-1,3,-22,10.0
2020-09-16 9:50:44 AM,-4,4,-21,10.0
2020-09-16 9:50:46 AM,-2,4,-22,10.0
2020-09-16 9:50:48 AM,-4,4,-22,10.0
2020-09-16 9:50:50 AM,-7,5,-22,10.0
2020-09-16 9:50:52 AM,-4,4,-22,10.0
2020-09-16 9:50:54 AM,-4,4,-22,10.0
2020-09-16 9:50:56 AM,-7,4,-22,10.0
2020-09-16 9:50:58 AM,-5,7,-22,10.0
2020-09-16 9:51:00 AM,-3,5,-22,10.0
2020-09-16 9:51:02 AM,-6,6,-22,10.0
2020-09-16 9:51:04 AM,-5,2,-22,10.0
2020-09-16 9:51:06 AM,-6,6,-21,10.0
2020-09-16 9:51:08 AM,-4,2,-22,10.0
2020-09-16 9:51:10 AM,-4,4,-21,10.0
2020-09-16 9:51:12 AM,-3,1,-22,10.0
2020-09-16 9:51:14 AM,-3,6,-33,10.0
2020-09-16 9:51:16 AM,-5,4,-21,10.0
2020-09-16 9:51:18 AM,-5,4,-21,10.0
2020-09-16 9:51:20 AM,-6,7,-23,10.0
2020-09-16 9:51:22 AM,-3,3,-21,10.5
2020-09-16 9:51:24 AM,-5,6,-21,10.5
2020-09-16 9:51:26 AM,-6,4,-22,10.5
2020-09-16 9:51:28 AM,-5,3,-23,10.5
2020-09-16 9:51:30 AM,-4,4,-22,10.5
2020-09-16 9:51:32 AM,-4,0,-23,10.5
2020-09-16 9:51:34 AM,-2,2,-23,10.5
2020-09-16 9:51:36 AM,-4,0,-22,10.0
2020-09-16 9:51:38 AM,-5,4,-23,10.0
2020-09-16 9:51:40 AM,-4,4,-22,10.0
2020-09-16 9:51:42 AM,-4,5,-22,10.0
2020-09-16 9:51:44 AM,-5,2,-19,10.0
2020-09-16 9:51:46 AM,-4,5,-23,10.0
2020-09-16 9:51:48 AM,-7,5,-23,10.0
2020-09-16 9:51:50 AM,-4,1,-23,10.0
2020-09-16 9:51:52 AM,-5,2,-21,10.0
2020-09-16 9:51:54 AM,-4,5,-23,10.0
2020-09-16 9:51:56 AM,-5,4,-22,10.0
2020-09-16 9:51:58 AM,-3,3,-22,10.0
2020-09-16 9:52:00 AM,-5,4,-21,10.0
2020-09-16 9:52:02 AM,-6,4,-22,10.0
2020-09-16 9:52:04 AM,-6,7,-23,10.0
2020-09-16 9:52:06 AM,-2,4,-23,10.0
2020-09-16 9:52:08 AM,-5,6,-22,10.0
2020-09-16 9:52:10 AM,-2,1,-22,10.0
2020-09-16 9:52:12 AM,-2,6,-22,10.0
2020-09-16 9:52:14 AM,-5,5,-21,10.0
2020-09-16 9:52:16 AM,-7,6,-22,10.0
2020-09-16 9:52:18 AM,-4,2,-22,10.0
2020-09-16 9:52:20 AM,-2,2,-24,10.0
2020-09-16 9:52:22 AM,-2,5,-22,10.5
2020-09-16 9:52:24 AM,-4,5,-21,10.5
2020-09-16 9:52:26 AM,-7,4,-22,10.5
2020-09-16 9:52:28 AM,-5,5,-21,10.5
2020-09-16 9:52:30 AM,-4,4,-22,10.5
2020-09-16 9:52:32 AM,-4,4,-22,10.5
2020-09-16 9:52:34 AM,-5,6,-21,10.5
2020-09-16 9:52:36 AM,-1,1,-23,10.5
2020-09-16 9:52:38 AM,-5,1,-22,10.0
2020-09-16 9:52:40 AM,-4,5,-22,10.0
2020-09-16 9:52:42 AM,-3,2,-22,10.0
2020-09-16 9:52:44 AM,-3,4,-22,10.0
2020-09-16 9:52:46 AM,-5,4,-21,10.0
2020-09-16 9:52:48 AM,-7,5,-22,10.0
2020-09-16 9:52:50 AM,-4,-1,-23,10.0
2020-09-16 9:52:52 AM,-1,1,-22,10.0
2020-09-16 9:52:54 AM,-2,5,-23,10.0
2020-09-16 9:52:56 AM,-4,6,-22,10.0
2020-09-16 9:52:58 AM,-2,1,-23,10.0
2020-09-16 9:53:00 AM,-4,5,-22,10.0
2020-09-16 9:53:02 AM,-4,3,-22,10.0
2020-09-16 9:53:04 AM,-1,2,-22,10.0
2020-09-16 9:53:06 AM,-2,6,-24,10.0
2020-09-16 9:53:08 AM,-3,3,-22,10.0
2020-09-16 9:53:10 AM,-1,4,-23,10.0
2020-09-16 9:53:12 AM,-4,4,-22,10.0
2020-09-16 9:53:14 AM,-4,5,-23,10.0
2020-09-16 9:53:16 AM,-4,3,-21,10.0
2020-09-16 9:53:18 AM,-5,6,-24,10.0
2020-09-16 9:53:20 AM,-2,3,-22,10.0
2020-09-16 9:53:22 AM,-5,4,-22,10.0
2020-09-16 9:53:24 AM,-4,4,-23,10.0
2020-09-16 9:53:26 AM,-3,3,-23,10.0
2020-09-16 9:53:28 AM,-4,4,-22,10.0
2020-09-16 9:53:30 AM,-5,7,-22,10.0
2020-09-16 9:53:32 AM,-4,4,-22,10.0
2020-09-16 9:53:34 AM,-5,4,-27,10.0
2020-09-16 9:53:36 AM,-3,2,-23,10.0
2020-09-16 9:53:38 AM,-4,4,-24,10.0
2020-09-16 9:53:40 AM,-6,4,-22,10.0
2020-09-16 9:53:42 AM,-4,1,-22,10.0
2020-09-16 9:53:44 AM,0,1,-23,10.0
2020-09-16 9:53:46 AM,-3,2,-22,10.0
2020-09-16 9:53:48 AM,-4,4,-22,10.0
2020-09-16 9:53:50 AM,-4,4,-21,10.0
2020-09-16 9:53:52 AM,-5,5,-24,10.0
2020-09-16 9:53:54 AM,-3,4,-23,10.0
2020-09-16 9:53:56 AM,-6,6,-23,10.0
2020-09-16 9:53:58 AM,-7,5,-21,10.0
2020-09-16 9:54:00 AM,-2,1,-24,10.0
2020-09-16 9:54:02 AM,-4,3,-23,10.0
2020-09-16 9:54:04 AM,-5,4,-20,10.0
2020-09-16 9:54:06 AM,-6,5,-22,10.0
2020-09-16 9:54:08 AM,-4,5,-22,10.0
2020-09-16 9:54:10 AM,-1,3,-22,10.0
2020-09-16 9:54:12 AM,-4,4,-22,10.0
2020-09-16 9:54:14 AM,-3,4,-22,10.0
2020-09-16 9:54:16 AM,-3,4,-23,10.0
2020-09-16 9:54:18 AM,0,5,-21,10.0
2020-09-16 9:54:20 AM,-4,2,-21,10.0
2020-09-16 9:54:22 AM,-2,1,-23,10.0
2020-09-16 9:54:24 AM,-5,4,-23,10.0
2020-09-16 9:54:26 AM,-3,2,-21,10.0
2020-09-16 9:54:28 AM,-2,3,-23,10.0
2020-09-16 9:54:30 AM,-1,1,-23,10.0
2020-09-16 9:54:32 AM,-2,6,-20,10.0
2020-09-16 9:54:34 AM,-5,6,-23,10.0
2020-09-16 9:54:36 AM,-2,4,-22,10.0
2020-09-16 9:54:38 AM,-4,6,-22,10.0
2020-09-16 9:54:40 AM,-2,4,-22,10.0
2020-09-16 9:54:42 AM,-1,0,-23,10.0
2020-09-16 9:54:44 AM,-4,5,-22,10.0
2020-09-16 9:54:46 AM,-1,3,-22,10.0
2020-09-16 9:54:48 AM,-1,2,-22,10.0
2020-09-16 9:54:50 AM,-3,3,-23,10.0
2020-09-16 9:54:52 AM,0,2,-23,10.0
2020-09-16 9:54:54 AM,-3,2,-19,10.0
2020-09-16 9:54:56 AM,-1,4,-22,10.0
2020-09-16 9:54:58 AM,-1,2,-23,10.0
2020-09-16 9:55:00 AM,-2,2,-24,10.0
2020-09-16 9:55:02 AM,-1,4,-23,10.0
2020-09-16 9:55:04 AM,-1,2,-23,10.0
2020-09-16 9:55:06 AM,-1,5,-22,10.0
2020-09-16 9:55:08 AM,-1,2,-23,10.0
2020-09-16 9:55:10 AM,-4,2,-25,10.0
2020-09-16 9:55:12 AM,-3,4,-22,10.0
2020-09-16 9:55:14 AM,-2,4,-23,10.0
2020-09-16 9:55:16 AM,-7,4,-21,10.0
2020-09-16 9:55:18 AM,-3,6,-23,10.0
2020-09-16 9:55:20 AM,-1,4,-21,10.0
2020-09-16 9:55:22 AM,-2,1,-21,10.0
2020-09-16 9:55:24 AM,-5,4,-23,10.0
2020-09-16 9:55:26 AM,-4,1,-22,10.0
2020-09-16 9:55:28 AM,-4,5,-22,10.0
2020-09-16 9:55:30 AM,-7,5,-21,10.0
2020-09-16 9:55:32 AM,-4,3,-22,10.0
2020-09-16 9:55:34 AM,-2,2,-23,10.0
2020-09-16 9:55:36 AM,-4,5,-21,10.0
2020-09-16 9:55:38 AM,-5,2,-22,10.0
2020-09-16 9:55:40 AM,-5,2,-23,10.0
2020-09-16 9:55:42 AM,-4,4,-24,10.0
2020-09-16 9:55:44 AM,-4,3,-22,10.0
2020-09-16 9:55:46 AM,-1,1,-22,10.0
2020-09-16 9:55:48 AM,-2,6,-22,10.0
2020-09-16 9:55:50 AM,-5,4,-23,10.0
2020-09-16 9:55:52 AM,-6,5,-23,10.0
2020-09-16 9:55:54 AM,-4,4,-22,10.0
2020-09-16 9:55:56 AM,-4,5,-21,10.0
2020-09-16 9:55:58 AM,-2,4,-23,10.0
2020-09-16 9:56:00 AM,-8,7,-19,10.0
2020-09-16 9:56:02 AM,-6,2,-22,10.0
2020-09-16 9:56:04 AM,-5,2,-22,10.0
2020-09-16 9:56:06 AM,-5,3,-22,10.0
2020-09-16 9:56:08 AM,-6,2,-22,10.0
2020-09-16 9:56:10 AM,-6,1,-22,10.0
2020-09-16 9:56:12 AM,-4,1,-23,10.0
2020-09-16 9:56:14 AM,-6,2,-22,10.0
2020-09-16 9:56:16 AM,-5,0,-23,10.0
2020-09-16 9:56:18 AM,-5,2,-19,10.0
2020-09-16 9:56:20 AM,-7,2,-22,10.0
2020-09-16 9:56:22 AM,-4,0,-22,10.0
2020-09-16 9:56:24 AM,-3,3,-21,10.0
2020-09-16 9:56:26 AM,-5,3,-23,10.0
2020-09-16 9:56:28 AM,-6,5,-22,10.0
2020-09-16 9:56:30 AM,-4,3,-21,10.0
