GMT,X,Y,Z,Temperature
2020-08-05 0:04,-1,32,4,18
2020-08-05 0:07,-1,31,4,18
2020-08-05 0:07,-1,32,4,18
2020-08-05 0:07,-1,32,4,18
2020-08-05 0:07,-1,31,4,18
2020-08-05 0:07,-1,32,4,18
2020-08-05 0:07,-1,32,4,18
2020-08-05 0:07,-1,32,4,18
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,5,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,31,4,18.5
2020-08-05 0:07,-1,31,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:07,-1,31,4,18.5
2020-08-05 0:07,-1,32,4,18.5
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,31,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,31,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,31,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,5,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-2,32,5,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,31,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,37,0,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:08,-1,32,5,19
2020-08-05 0:08,-1,32,4,19
2020-08-05 0:13,-1,31,4,18
2020-08-05 0:13,-1,31,4,18
2020-08-05 0:13,-1,32,4,18
2020-08-05 0:16,-1,32,4,18
2020-08-05 0:18,-1,32,4,18
2020-08-05 0:18,-1,31,4,18
2020-08-05 0:18,-1,32,4,18
2020-08-05 0:18,-1,32,4,18
2020-08-05 0:18,-1,32,4,18
2020-08-05 0:18,-1,31,4,18
2020-08-05 0:18,-1,32,4,18
2020-08-05 0:19,-1,32,4,18
2020-08-05 0:19,-1,32,4,18
2020-08-05 0:19,-1,32,4,18
2020-08-05 0:22,-1,32,5,18
2020-08-05 0:22,-1,31,5,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:22,-1,32,4,18
2020-08-05 0:23,-1,32,4,18
2020-08-05 0:23,-1,31,4,18
2020-08-05 0:23,-1,31,4,18
2020-08-05 0:23,-1,31,4,18
2020-08-05 0:23,-1,32,4,18
2020-08-05 0:23,-1,32,4,18
2020-08-05 0:23,-1,32,4,18
2020-08-05 0:23,-1,32,4,18.5
2020-08-05 0:28,-1,32,4,18
2020-08-05 0:28,-1,32,4,18
2020-08-05 0:28,-1,31,4,18.5
2020-08-05 0:28,-1,32,4,18.5
2020-08-05 0:28,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,31,5,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,31,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,31,4,18.5
2020-08-05 0:29,-1,32,3,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:29,-1,32,4,18.5
2020-08-05 0:30,-1,32,4,18.5
2020-08-05 0:30,-1,31,4,18.5
2020-08-05 0:30,-1,32,4,18.5
2020-08-05 0:30,-1,32,4,18.5
2020-08-05 0:31,-1,32,4,18.5
2020-08-05 0:31,-1,32,2,18.5
2020-08-05 0:31,0,32,5,18.5
2020-08-05 0:31,-1,31,4,18.5
2020-08-05 0:34,-1,32,5,18.5
2020-08-05 0:34,-1,32,5,18.5
2020-08-05 0:34,-1,31,4,18.5
2020-08-05 0:34,-1,31,4,18.5
2020-08-05 0:34,-1,32,4,18.5
2020-08-05 0:34,-1,32,4,18.5
2020-08-05 0:34,-1,32,5,18.5
2020-08-05 0:34,-1,32,5,18.5
2020-08-05 0:34,-1,31,4,18.5
2020-08-05 0:35,-1,32,4,18.5
2020-08-05 0:37,-1,32,4,18.5
2020-08-05 0:37,-1,32,5,18.5
2020-08-05 0:37,-1,32,4,18.5
2020-08-05 0:37,-1,32,4,18.5
2020-08-05 0:37,-1,32,4,18.5
2020-08-05 0:37,-1,32,4,18.5
2020-08-05 0:38,-1,32,4,18.5
2020-08-05 0:38,-1,32,4,18.5
2020-08-05 0:38,-1,31,5,18.5
2020-08-05 0:39,-1,31,4,18.5
2020-08-05 0:39,-1,31,4,18.5
2020-08-05 0:39,-1,31,5,18.5
2020-08-05 0:39,-1,32,4,18.5
2020-08-05 0:39,-1,31,4,18.5
2020-08-05 0:39,-1,32,4,18.5
2020-08-05 0:39,-1,31,4,18.5
2020-08-05 0:39,-1,32,4,18.5
2020-08-05 0:39,-1,31,4,18.5
2020-08-05 0:39,-1,32,4,18.5
2020-08-05 0:39,-1,32,4,18.5
2020-08-05 0:40,-1,31,4,18.5
2020-08-05 0:40,-1,31,4,18.5
2020-08-05 0:40,-1,32,4,18.5
2020-08-05 0:40,-1,32,4,18.5
2020-08-05 0:40,-1,32,4,18.5
2020-08-05 0:40,0,33,1,18.5
2020-08-05 0:40,-1,32,4,18.5
2020-08-05 0:40,-1,32,4,18.5
2020-08-05 0:42,-1,32,4,18.5
2020-08-05 0:42,5,31,5,18.5
2020-08-05 0:42,-1,31,4,18.5
2020-08-05 0:42,-1,32,4,18.5
2020-08-05 0:42,-1,32,4,18.5
2020-08-05 0:43,-1,32,4,18.5
2020-08-05 0:43,-1,32,4,18.5
2020-08-05 0:43,-1,31,4,18.5
2020-08-05 0:43,-1,32,4,18.5
2020-08-05 0:43,-1,32,4,18.5
2020-08-05 0:43,-1,32,4,18.5
2020-08-05 0:46,-1,32,4,18.5
2020-08-05 0:46,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,31,5,18.5
2020-08-05 0:49,-1,32,5,18.5
2020-08-05 0:49,-1,32,5,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,31,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:49,-1,32,4,18.5
2020-08-05 0:53,-1,31,5,18
2020-08-05 0:53,-1,32,4,18
2020-08-05 0:53,-1,32,4,18
2020-08-05 0:53,-1,32,4,18
2020-08-05 0:53,-1,31,5,18
2020-08-05 0:53,-1,32,4,18
2020-08-05 0:54,-1,32,4,18.5
2020-08-05 0:54,-1,32,4,18.5
2020-08-05 0:54,-1,32,4,18.5
2020-08-05 0:54,-1,32,5,18.5
2020-08-05 0:54,-1,32,4,18.5
2020-08-05 0:54,-1,32,5,18.5
2020-08-05 0:55,-1,32,4,18.5
2020-08-05 0:55,-1,32,5,18.5
2020-08-05 0:55,-1,32,4,18.5
2020-08-05 0:55,-1,32,4,18.5
2020-08-05 0:56,-1,32,4,18.5
2020-08-05 0:56,-1,31,4,18.5
2020-08-05 0:56,-1,32,4,18.5
2020-08-05 0:56,-1,31,4,18.5
2020-08-05 0:56,-1,31,4,18.5
2020-08-05 0:56,-1,31,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,1,31,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,31,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 0:57,-1,32,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,31,4,18.5
2020-08-05 1:00,-1,31,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,31,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,32,4,18.5
2020-08-05 1:00,-1,31,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,31,4,18.5
2020-08-05 1:01,-1,31,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,31,4,18.5
2020-08-05 1:01,-1,32,5,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,32,4,18.5
2020-08-05 1:01,-1,31,4,18.5
2020-08-05 1:04,-1,32,4,18.5
2020-08-05 1:04,-1,32,4,18.5
2020-08-05 1:04,-1,32,4,18.5
2020-08-05 1:04,-1,31,4,18.5
2020-08-05 1:04,-1,32,4,18.5
2020-08-05 1:04,-1,31,4,18.5
2020-08-05 1:04,-1,31,4,18.5
2020-08-05 1:06,-1,31,4,18.5
2020-08-05 1:06,-1,32,4,18.5
2020-08-05 1:06,-1,32,4,18.5
2020-08-05 1:06,-1,31,4,18.5
2020-08-05 1:06,-1,32,4,18.5
2020-08-05 1:06,-1,31,4,18.5
2020-08-05 1:06,-1,32,4,18.5
2020-08-05 1:07,-1,32,4,18.5
2020-08-05 1:07,-1,32,4,18.5
2020-08-05 1:07,-1,32,4,18.5
2020-08-05 1:12,-1,31,4,18
2020-08-05 1:12,-1,32,4,18
2020-08-05 1:12,-1,32,4,18
2020-08-05 1:12,-1,32,4,18
2020-08-05 1:14,-1,31,4,18.5
2020-08-05 1:16,-1,32,5,18
2020-08-05 1:16,-1,32,4,18
2020-08-05 1:16,-1,32,4,18
2020-08-05 1:16,-1,31,4,18
2020-08-05 1:16,-1,32,4,18
2020-08-05 1:16,-2,32,4,18
2020-08-05 1:29,-1,32,4,18.5
2020-08-05 1:33,-1,32,4,18
2020-08-05 1:33,-1,32,4,18
2020-08-05 1:33,-1,32,4,18
2020-08-05 1:33,-1,31,4,18
2020-08-05 1:33,-1,31,4,18
2020-08-05 1:33,-1,32,4,18
2020-08-05 1:35,-1,32,4,18.5
2020-08-05 1:38,-1,31,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:38,-1,32,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:41,-1,31,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:41,-1,32,4,18.5
2020-08-05 1:42,-1,32,4,18.5
2020-08-05 1:42,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,5,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,5,18.5
2020-08-05 1:43,-1,32,5,18.5
2020-08-05 1:43,-1,31,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,32,5,18.5
2020-08-05 1:43,-1,32,4,18.5
2020-08-05 1:43,-1,31,4,18.5
2020-08-05 1:47,-1,32,4,18.5
2020-08-05 1:47,-1,32,4,18.5
2020-08-05 1:47,-1,32,4,18.5
2020-08-05 1:48,-1,32,4,18.5
2020-08-05 1:48,-1,32,4,18.5
2020-08-05 1:48,-1,32,4,18.5
2020-08-05 1:49,-1,31,4,18.5
2020-08-05 1:49,-1,31,4,18.5
2020-08-05 1:49,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-2,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:50,-1,32,4,18.5
2020-08-05 1:51,-1,32,4,18.5
2020-08-05 1:51,1,32,5,18.5
2020-08-05 1:51,-1,32,4,18.5
2020-08-05 1:54,-1,32,4,18.5
2020-08-05 1:54,-1,32,5,18.5
2020-08-05 1:54,-1,32,4,18.5
2020-08-05 1:54,-1,31,4,18.5
2020-08-05 1:55,-1,32,5,18.5
2020-08-05 1:55,-1,31,4,18.5
2020-08-05 1:55,-1,32,4,18.5
2020-08-05 1:56,2,31,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,31,4,18.5
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,2,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,32,4,18.5
2020-08-05 1:56,-1,31,4,18.5
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,31,4,19
2020-08-05 1:56,-1,31,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,31,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:56,-1,32,4,19
2020-08-05 1:57,-1,31,4,19
2020-08-05 1:57,-1,31,4,19
2020-08-05 1:57,-1,32,4,19
2020-08-05 1:57,-1,31,5,19
2020-08-05 1:57,-1,32,4,19
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,5,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,31,5,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,31,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,31,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,-1,31,4,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,1,31,5,19.5
2020-08-05 1:57,-1,32,4,19.5
2020-08-05 1:57,0,31,4,19.5
2020-08-05 1:57,-1,31,4,19.5
2020-08-05 1:57,-1,32,4,19
2020-08-05 1:57,-1,32,5,19
2020-08-05 1:57,-1,32,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,5,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,0,32,5,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,34,0,19
2020-08-05 1:58,-1,30,5,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,31,4,19
2020-08-05 1:58,-1,31,2,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:58,-1,32,4,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,6,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-2,32,3,19
2020-08-05 1:59,-1,32,5,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,31,3,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 1:59,-1,32,4,19
2020-08-05 1:59,-1,32,5,19
2020-08-05 1:59,-1,31,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,31,4,19
2020-08-05 2:00,-1,31,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,31,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,31,4,19
2020-08-05 2:00,-1,31,5,19
2020-08-05 2:00,-1,31,4,19
2020-08-05 2:00,-1,32,5,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,5,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19
2020-08-05 2:00,-1,32,4,19.5
2020-08-05 2:00,-1,32,4,19.5
2020-08-05 2:00,-1,31,4,19.5
2020-08-05 2:00,-1,31,4,19.5
2020-08-05 2:00,-1,31,4,19.5
2020-08-05 2:00,-1,32,4,19.5
2020-08-05 2:00,-1,32,4,19.5
2020-08-05 2:00,-1,32,4,19.5
2020-08-05 2:00,-1,31,4,20
2020-08-05 2:01,-1,32,4,20
2020-08-05 2:01,-1,32,4,20
2020-08-05 2:01,-1,32,5,20
2020-08-05 2:01,-1,32,4,20
2020-08-05 2:01,-1,32,4,20
2020-08-05 8:39,-1,32,4,14
2020-08-05 8:39,-1,34,2,14
2020-08-05 8:39,-1,32,4,14
2020-08-05 8:39,-1,32,5,14
2020-08-05 8:39,-1,31,4,14
2020-08-05 8:39,-1,32,4,14
2020-08-05 8:40,-1,31,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,32,4,14
2020-08-05 8:40,-1,31,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,14.5
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,31,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,31,4,15
2020-08-05 8:40,-1,32,4,15
2020-08-05 8:40,-1,31,4,15
2020-08-05 8:40,-1,31,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,2,15
2020-08-05 8:41,-1,30,4,15
2020-08-05 8:41,-1,31,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,31,3,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,5,15
2020-08-05 8:41,-1,31,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,33,-1,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,8,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:41,-1,32,4,15
2020-08-05 8:42,-1,31,4,15
2020-08-05 8:42,-1,32,4,15
2020-08-05 8:42,-1,31,4,15
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,3,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,33,5,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,0,30,5,14.5
2020-08-05 8:42,0,32,6,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,31,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,31,3,14.5
2020-08-05 8:42,-1,31,5,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,14.5
2020-08-05 8:42,-1,32,4,15
2020-08-05 8:42,-1,32,4,15
2020-08-05 8:42,-1,32,4,15
2020-08-05 8:42,-1,31,4,15
2020-08-05 8:43,0,32,6,15
2020-08-05 8:43,-1,32,4,15
2020-08-05 8:43,-1,31,4,15
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,31,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,5,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,0,32,15,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,3,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:43,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,31,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,31,4,14.5
2020-08-05 8:44,-1,31,4,14.5
2020-08-05 8:44,-3,32,4,14.5
2020-08-05 8:44,3,31,4,14.5
2020-08-05 8:44,-1,32,3,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,31,5,14.5
2020-08-05 8:44,-5,38,3,14.5
2020-08-05 8:44,-1,31,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,-1,32,4,14.5
2020-08-05 8:44,1,32,9,14.5
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,8,30,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,31,5,14
2020-08-05 8:44,-1,31,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:44,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,31,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,32,4,14
2020-08-05 8:45,-1,31,4,14
2020-08-05 8:45,-1,32,4,14.5
2020-08-05 8:45,-1,32,4,14.5
2020-08-05 8:45,-1,32,4,14.5
2020-08-05 8:45,-1,32,4,14.5
2020-08-05 8:45,-1,32,4,14.5
2020-08-05 8:45,-1,32,4,14.5
