Product Type: Litetrack LR
Product ID: 80378
Firmware Version: V8.99.0

Start Time [GMT],Stop Time [GMT],Proximity ID,Session Time [s],Average RSSI [dBm]
2020-07-25 1:41:40 AM,2020-07-25 1:43:41 AM,30389,121,-64
2020-07-25 1:45:51 AM,2020-07-25 1:45:51 AM,30385,0,-82
2020-07-25 1:49:29 AM,2020-07-25 1:49:34 AM,30385,5,4
2020-07-25 1:50:57 AM,2020-07-25 1:52:46 AM,30385,109,-53
2020-07-25 1:54:19 AM,2020-07-25 1:54:28 AM,30380,9,44
2020-07-25 1:53:58 AM,2020-07-25 1:56:48 AM,30385,170,-64
2020-07-25 1:58:17 AM,2020-07-25 1:58:26 AM,30385,9,4
2020-07-25 3:16:42 AM,2020-07-25 3:16:42 AM,30385,0,-79
2020-07-25 6:28:45 AM,2020-07-25 6:28:45 AM,30390,0,-83
2020-07-25 6:40:50 AM,2020-07-25 6:41:57 AM,30390,67,3
2020-07-25 6:43:09 AM,2020-07-25 6:43:36 AM,30390,27,-19
2020-07-25 6:49:51 AM,2020-07-25 6:49:51 AM,30390,0,-81
2020-07-25 6:51:56 AM,2020-07-25 6:52:53 AM,30390,57,2
2020-07-25 6:55:05 AM,2020-07-25 6:55:05 AM,30390,0,-85
2020-07-25 7:04:02 AM,2020-07-25 7:04:02 AM,30390,0,-83
2020-07-25 7:09:47 AM,2020-07-25 7:11:44 AM,30390,117,-57
2020-07-25 7:13:38 AM,2020-07-25 7:14:20 AM,30390,42,4
2020-07-25 7:19:27 AM,2020-07-25 7:19:27 AM,30390,0,-82
2020-07-25 12:49:54 PM,2020-07-25 12:49:54 PM,30385,0,-78
2020-07-25 12:51:36 PM,2020-07-25 12:51:36 PM,30385,0,-72
2020-07-25 4:00:06 PM,2020-07-25 4:00:06 PM,30385,0,-84
2020-07-25 4:04:18 PM,2020-07-25 4:04:18 PM,30385,0,-84
2020-07-25 4:46:50 PM,2020-07-25 4:47:20 PM,30390,30,-46
2020-07-25 4:56:23 PM,2020-07-25 4:56:53 PM,30385,30,44
2020-07-25 4:58:14 PM,2020-07-25 4:58:14 PM,30385,0,-84
2020-07-25 10:26:29 PM,2020-07-25 10:26:29 PM,30390,0,-84
2020-07-25 10:28:20 PM,2020-07-25 10:30:20 PM,30390,120,-62
2020-07-25 10:37:47 PM,2020-07-25 10:39:05 PM,30390,78,-64
2020-07-25 10:42:56 PM,2020-07-25 10:43:05 PM,30390,9,43
2020-07-26 1:14:38 AM,2020-07-26 1:15:18 AM,30390,40,1
2020-07-26 1:16:27 AM,2020-07-26 1:16:27 AM,30390,0,-82
2020-07-26 1:20:04 AM,2020-07-26 1:20:04 AM,30390,0,-83
2020-07-26 1:25:11 AM,2020-07-26 1:25:26 AM,30390,15,-31
2020-07-26 1:32:53 AM,2020-07-26 1:32:53 AM,30390,0,-84
2020-07-26 1:40:26 AM,2020-07-26 1:40:26 AM,30390,0,-79
2020-07-26 1:47:05 AM,2020-07-26 1:47:05 AM,30390,0,-84
2020-07-26 1:49:47 AM,2020-07-26 1:49:47 AM,30390,0,-84
2020-07-26 2:00:42 AM,2020-07-26 2:00:42 AM,30390,0,-84
2020-07-26 2:04:46 AM,2020-07-26 2:04:46 AM,30390,0,-82
2020-07-26 2:06:06 AM,2020-07-26 2:06:09 AM,30390,3,44
2020-07-26 2:08:29 AM,2020-07-26 2:09:53 AM,30390,84,-63
2020-07-26 2:11:42 AM,2020-07-26 2:14:30 AM,30390,168,-75
2020-07-26 2:15:38 AM,2020-07-26 2:16:08 AM,30390,30,-47
2020-07-26 2:27:44 AM,2020-07-26 2:27:44 AM,30390,0,-85
2020-07-26 2:41:59 AM,2020-07-26 2:41:59 AM,30390,0,-84
2020-07-26 2:50:48 AM,2020-07-26 2:50:51 AM,30385,3,44
2020-07-26 2:52:45 AM,2020-07-26 2:52:45 AM,30389,0,-77
2020-07-26 2:52:56 AM,2020-07-26 2:53:17 AM,30390,21,45
2020-07-26 3:02:43 AM,2020-07-26 3:03:14 AM,30390,31,-30
2020-07-26 3:51:32 AM,2020-07-26 3:51:32 AM,30389,0,-84
2020-07-26 3:53:42 AM,2020-07-26 3:53:51 AM,30390,9,1
2020-07-26 4:05:55 PM,2020-07-26 4:05:55 PM,30385,0,-86
2020-07-26 4:30:52 PM,2020-07-26 4:31:05 PM,30385,13,3
2020-07-26 4:30:57 PM,2020-07-26 4:31:00 PM,30389,3,51
2020-07-26 4:30:58 PM,2020-07-26 4:30:58 PM,30390,0,-85
2020-07-26 4:39:58 PM,2020-07-26 4:39:58 PM,30389,0,-83
2020-07-26 4:43:41 PM,2020-07-26 4:43:56 PM,30390,15,4
2020-07-26 4:45:24 PM,2020-07-26 4:45:24 PM,30389,0,-75
2020-07-26 4:45:49 PM,2020-07-26 4:45:49 PM,30385,0,-83
2020-07-26 4:49:09 PM,2020-07-26 4:50:09 PM,30385,60,3
2020-07-26 4:49:25 PM,2020-07-26 4:50:08 PM,30389,43,2
2020-07-26 6:00:20 PM,2020-07-26 6:00:53 PM,30390,33,49
2020-07-26 6:13:23 PM,2020-07-26 6:13:23 PM,30385,0,-83
2020-07-26 6:53:10 PM,2020-07-26 6:53:10 PM,30385,0,-84
2020-07-26 6:57:41 PM,2020-07-26 6:57:41 PM,30390,0,-83
2020-07-26 8:26:05 PM,2020-07-26 8:26:05 PM,30389,0,-84
2020-07-26 9:17:48 PM,2020-07-26 9:17:48 PM,30385,0,-85
2020-07-26 10:59:17 PM,2020-07-26 11:00:38 PM,30385,81,-65
2020-07-26 11:01:59 PM,2020-07-26 11:01:59 PM,30385,0,-84
2020-07-26 11:05:04 PM,2020-07-26 11:05:47 PM,30385,43,-45
2020-07-26 11:12:04 PM,2020-07-26 11:12:49 PM,30385,45,-46
2020-07-27 12:18:56 AM,2020-07-27 12:19:05 AM,30385,9,5
2020-07-27 1:32:27 AM,2020-07-27 1:33:00 AM,30389,33,9
2020-07-27 2:56:51 AM,2020-07-27 2:56:51 AM,30385,0,-84
2020-07-27 3:03:23 AM,2020-07-27 3:04:14 AM,30385,51,-60
2020-07-27 3:05:46 AM,2020-07-27 3:06:43 AM,30385,57,-64
2020-07-27 3:20:34 AM,2020-07-27 3:20:34 AM,30385,0,-83
2020-07-27 3:46:28 AM,2020-07-27 3:46:46 AM,30385,18,-40
2020-07-27 4:17:34 AM,2020-07-27 4:17:34 AM,30385,0,-82
2020-07-27 4:27:51 AM,2020-07-27 4:27:51 AM,30389,0,-84
2020-07-27 5:08:02 AM,2020-07-27 5:08:02 AM,30390,0,-83
2020-07-27 5:36:32 AM,2020-07-27 5:36:47 AM,30390,15,3
2020-07-27 5:38:22 AM,2020-07-27 5:38:55 AM,30390,33,-29
2020-07-27 5:40:14 AM,2020-07-27 5:44:57 AM,30390,283,-74
2020-07-27 5:48:02 AM,2020-07-27 5:49:20 AM,30390,78,-64
2020-07-27 5:51:23 AM,2020-07-27 5:52:02 AM,30390,39,-47
2020-07-27 5:56:55 AM,2020-07-27 5:56:58 AM,30390,3,48
2020-07-27 8:43:41 AM,2020-07-27 8:43:41 AM,30380,0,-84
2020-07-27 9:10:25 AM,2020-07-27 9:10:25 AM,30390,0,-84
2020-07-27 8:36:43 PM,2020-07-27 8:38:39 PM,30380,116,-59
2020-07-27 8:53:54 PM,2020-07-27 8:53:59 PM,30385,5,48
2020-07-27 10:42:18 PM,2020-07-27 10:42:18 PM,30385,0,-81
2020-07-28 11:28:10 AM,2020-07-28 11:28:10 AM,30385,0,-82
2020-07-28 11:33:04 AM,2020-07-28 11:33:04 AM,30380,0,-83
2020-07-28 11:36:42 AM,2020-07-28 11:36:42 AM,30385,0,-76
2020-07-28 11:40:18 AM,2020-07-28 11:40:18 AM,30385,0,-79
2020-07-28 12:28:37 PM,2020-07-28 12:28:37 PM,30390,0,-76
2020-07-28 1:52:58 PM,2020-07-28 1:53:56 PM,30385,58,-47
2020-07-28 1:58:36 PM,2020-07-28 1:59:36 PM,30385,60,-19
2020-07-28 2:29:55 PM,2020-07-28 2:29:55 PM,30385,0,-84
2020-07-28 2:32:52 PM,2020-07-28 2:32:52 PM,30385,0,-87
2020-07-28 2:36:37 PM,2020-07-28 2:36:37 PM,30385,0,-84
2020-07-28 3:09:37 PM,2020-07-28 3:09:37 PM,30390,0,-78
2020-07-28 3:09:44 PM,2020-07-28 3:09:53 PM,30385,9,43
2020-07-28 3:14:37 PM,2020-07-28 3:17:10 PM,30390,153,-65
2020-07-28 3:48:11 PM,2020-07-28 3:48:11 PM,30380,0,-84
2020-07-28 3:58:11 PM,2020-07-28 3:58:17 PM,30385,6,3
2020-07-28 4:27:35 PM,2020-07-28 4:27:35 PM,30389,0,-78
2020-07-28 4:27:03 PM,2020-07-28 4:27:42 PM,30385,39,47
2020-07-28 4:28:36 PM,2020-07-28 4:28:36 PM,30389,0,-76
2020-07-28 4:32:25 PM,2020-07-28 4:32:28 PM,30385,3,46
2020-07-28 4:32:56 PM,2020-07-28 4:33:11 PM,30380,15,-13
2020-07-28 4:33:15 PM,2020-07-28 4:33:18 PM,30390,3,52
2020-07-28 4:33:48 PM,2020-07-28 4:33:54 PM,30389,6,51
2020-07-28 5:06:25 PM,2020-07-28 5:06:25 PM,30385,0,-86
2020-07-28 5:07:43 PM,2020-07-28 5:07:43 PM,30385,0,-83
2020-07-28 6:54:24 PM,2020-07-28 6:54:24 PM,30390,0,-84
2020-07-28 7:10:54 PM,2020-07-28 7:11:18 PM,30390,24,-36
2020-07-28 7:16:15 PM,2020-07-28 7:16:18 PM,30390,3,45
2020-07-28 8:54:57 PM,2020-07-28 8:54:57 PM,30389,0,-83
2020-07-28 8:57:44 PM,2020-07-28 8:57:44 PM,30389,0,-83
2020-07-28 8:57:52 PM,2020-07-28 8:58:13 PM,30390,21,-40
2020-07-28 9:26:03 PM,2020-07-28 9:26:03 PM,30390,0,-85
2020-07-28 10:05:21 PM,2020-07-28 10:05:36 PM,30385,15,-21
2020-07-28 10:13:17 PM,2020-07-28 10:13:26 PM,30385,9,4
2020-07-28 10:18:18 PM,2020-07-28 10:18:18 PM,30385,0,-83
2020-07-28 10:24:04 PM,2020-07-28 10:24:04 PM,30380,0,-83
2020-07-28 10:25:06 PM,2020-07-28 10:25:45 PM,30385,39,-33
2020-07-28 10:27:36 PM,2020-07-28 10:28:09 PM,30385,33,45
2020-07-28 10:27:50 PM,2020-07-28 10:27:50 PM,30390,0,-82
2020-07-28 10:38:43 PM,2020-07-28 10:38:43 PM,30385,0,-84
2020-07-28 10:48:20 PM,2020-07-28 10:48:20 PM,30389,0,-84
2020-07-28 10:53:02 PM,2020-07-28 10:55:31 PM,30380,149,-73
2020-07-29 12:32:00 AM,2020-07-29 12:32:06 AM,30385,6,2
2020-07-29 3:25:24 AM,2020-07-29 3:25:24 AM,30385,0,-81
2020-07-29 4:11:51 PM,2020-07-29 4:11:51 PM,30390,0,-79
2020-07-29 4:12:33 PM,2020-07-29 4:12:33 PM,30385,0,-84
2020-07-29 4:22:11 PM,2020-07-29 4:22:14 PM,30390,3,45
2020-07-29 4:31:45 PM,2020-07-29 4:31:45 PM,30390,0,-80
2020-07-29 4:35:26 PM,2020-07-29 4:35:26 PM,30385,0,-84
2020-07-29 4:36:35 PM,2020-07-29 4:36:47 PM,30385,12,1
2020-07-29 4:51:57 PM,2020-07-29 4:52:03 PM,30385,6,45
2020-07-29 4:54:18 PM,2020-07-29 4:54:18 PM,30385,0,-84
2020-07-29 5:38:23 PM,2020-07-29 5:38:44 PM,30380,21,-41
2020-07-29 6:05:12 PM,2020-07-29 6:05:21 PM,30380,9,43
2020-07-29 6:07:52 PM,2020-07-29 6:08:05 PM,30380,13,45
2020-07-29 6:45:19 PM,2020-07-29 6:45:31 PM,30390,12,-18
2020-07-29 6:45:35 PM,2020-07-29 6:45:47 PM,30385,12,45
2020-07-30 4:36:17 PM,2020-07-30 4:36:20 PM,30389,3,45
2020-07-30 4:39:30 PM,2020-07-30 4:39:50 PM,30385,20,-45
2020-07-30 5:05:05 PM,2020-07-30 5:05:47 PM,30390,42,-30
2020-07-30 8:15:59 PM,2020-07-30 8:15:59 PM,30390,0,-84
2020-07-30 8:24:18 PM,2020-07-30 8:24:57 PM,30380,39,-61
2020-07-30 9:50:26 PM,2020-07-30 9:50:59 PM,30389,33,-33
2020-07-30 9:52:17 PM,2020-07-30 9:52:23 PM,30389,6,2
2020-07-30 9:53:29 PM,2020-07-30 9:53:29 PM,30389,0,-80
2020-07-30 10:01:24 PM,2020-07-30 10:02:00 PM,30390,36,45
2020-07-30 10:04:39 PM,2020-07-30 10:04:42 PM,30390,3,46
2020-07-30 10:06:17 PM,2020-07-30 10:06:20 PM,30390,3,45
2020-07-30 10:08:29 PM,2020-07-30 10:08:50 PM,30390,21,44
2020-07-30 10:11:20 PM,2020-07-30 10:11:20 PM,30390,0,-85
2020-07-30 10:13:29 PM,2020-07-30 10:13:32 PM,30390,3,44
2020-07-30 10:15:41 PM,2020-07-30 10:15:41 PM,30390,0,-87
2020-07-30 10:17:50 PM,2020-07-30 10:17:50 PM,30390,0,-86
2020-07-30 10:23:29 PM,2020-07-30 10:24:05 PM,30390,36,4
2020-07-30 10:57:31 PM,2020-07-30 10:57:31 PM,30390,0,-84
2020-07-30 11:18:38 PM,2020-07-30 11:18:43 PM,30390,5,44
2020-07-31 12:25:50 AM,2020-07-31 12:25:50 AM,30390,0,-83
2020-07-31 1:08:54 AM,2020-07-31 1:10:29 AM,30390,95,-32
2020-07-31 1:12:10 AM,2020-07-31 1:12:10 AM,30385,0,-81
2020-07-31 1:14:36 AM,2020-07-31 1:14:45 AM,30389,9,12
2020-07-31 1:14:48 AM,2020-07-31 1:15:06 AM,30390,18,-31
2020-07-31 1:14:32 AM,2020-07-31 1:16:09 AM,30385,97,-51
2020-07-31 1:16:33 AM,2020-07-31 1:16:48 AM,30389,15,1
2020-07-31 1:27:34 AM,2020-07-31 1:28:47 AM,30385,73,-56
2020-07-31 1:27:47 AM,2020-07-31 1:28:36 AM,30389,49,-33
2020-07-31 1:39:33 AM,2020-07-31 1:39:33 AM,30389,0,-81
2020-07-31 1:46:08 AM,2020-07-31 1:46:08 AM,30385,0,-82
2020-07-31 4:26:34 AM,2020-07-31 4:26:34 AM,30385,0,-85
2020-07-31 7:37:03 AM,2020-07-31 7:37:03 AM,30380,0,-75
2020-07-31 8:08:08 AM,2020-07-31 8:08:08 AM,30380,0,-83
2020-07-31 8:09:21 AM,2020-07-31 8:09:21 AM,30389,0,-83
2020-07-31 11:33:50 AM,2020-07-31 11:33:50 AM,30385,0,-76
2020-07-31 12:27:16 PM,2020-07-31 12:27:16 PM,30385,0,-87
2020-07-31 12:43:55 PM,2020-07-31 12:44:27 PM,30385,32,-33
2020-07-31 5:53:04 PM,2020-07-31 5:53:04 PM,30385,0,-86
2020-07-31 6:06:54 PM,2020-07-31 6:08:15 PM,30389,81,-41
2020-07-31 6:08:02 PM,2020-07-31 6:08:38 PM,30385,36,-54
2020-07-31 6:44:22 PM,2020-07-31 6:44:22 PM,30385,0,-81
2020-07-31 6:59:37 PM,2020-07-31 6:59:37 PM,30390,0,-83
2020-07-31 8:14:08 PM,2020-07-31 8:14:08 PM,30390,0,-84
2020-07-31 8:28:09 PM,2020-07-31 8:28:13 PM,30389,4,44
2020-07-31 8:34:45 PM,2020-07-31 8:34:45 PM,30389,0,-83
2020-07-31 8:38:30 PM,2020-07-31 8:38:33 PM,30389,3,44
2020-07-31 8:39:33 PM,2020-07-31 8:40:08 PM,30389,35,42
2020-07-31 8:45:49 PM,2020-07-31 8:45:49 PM,30390,0,-81
2020-07-31 8:48:12 PM,2020-07-31 8:48:12 PM,30389,0,-84
2020-07-31 8:51:11 PM,2020-07-31 8:51:11 PM,30389,0,-85
2020-07-31 8:54:39 PM,2020-07-31 8:54:39 PM,30390,0,-79
2020-07-31 8:54:57 PM,2020-07-31 8:54:57 PM,30389,0,-67
2020-07-31 8:56:31 PM,2020-07-31 8:56:31 PM,30390,0,-86
2020-07-31 8:56:16 PM,2020-07-31 8:57:45 PM,30389,89,3
2020-07-31 8:59:10 PM,2020-07-31 8:59:10 PM,30390,0,-84
2020-07-31 9:06:07 PM,2020-07-31 9:06:07 PM,30385,0,-75
2020-07-31 9:10:08 PM,2020-07-31 9:10:08 PM,30389,0,-74
2020-07-31 9:10:33 PM,2020-07-31 9:10:33 PM,30385,0,-86
2020-07-31 9:12:33 PM,2020-07-31 9:12:33 PM,30389,0,-83
2020-07-31 9:13:00 PM,2020-07-31 9:13:12 PM,30385,12,43
2020-07-31 9:14:04 PM,2020-07-31 9:14:13 PM,30389,9,-7
2020-07-31 9:20:15 PM,2020-07-31 9:20:57 PM,30385,42,46
2020-07-31 9:22:28 PM,2020-07-31 9:23:01 PM,30385,33,-20
2020-07-31 9:24:05 PM,2020-07-31 9:28:36 PM,30385,271,-64
2020-07-31 11:19:42 PM,2020-07-31 11:19:42 PM,30385,0,-83
2020-07-31 11:22:01 PM,2020-07-31 11:22:01 PM,30390,0,-82
2020-07-31 11:25:33 PM,2020-07-31 11:25:36 PM,30385,3,47
2020-07-31 11:28:30 PM,2020-07-31 11:29:18 PM,30385,48,3
2020-07-31 11:35:51 PM,2020-07-31 11:36:06 PM,30385,15,-19
2020-07-31 11:39:39 PM,2020-07-31 11:41:09 PM,30385,90,4
2020-07-31 11:41:11 PM,2020-07-31 11:41:26 PM,30390,15,45
2020-07-31 11:45:12 PM,2020-07-31 11:45:12 PM,30385,0,-83
2020-07-31 11:48:15 PM,2020-07-31 11:48:15 PM,30385,0,-86
2020-07-31 11:49:36 PM,2020-07-31 11:49:36 PM,30385,0,-84
2020-08-01 1:05:50 AM,2020-08-01 1:05:50 AM,30390,0,-81
2020-08-01 1:16:13 AM,2020-08-01 1:16:13 AM,30390,0,-84
2020-08-01 2:01:58 AM,2020-08-01 2:02:04 AM,30390,6,44
2020-08-01 2:08:29 AM,2020-08-01 2:08:32 AM,30390,3,45
2020-08-01 3:10:37 AM,2020-08-01 3:10:37 AM,30390,0,-82
2020-08-01 3:11:47 AM,2020-08-01 3:11:47 AM,30380,0,-80
2020-08-01 3:24:08 AM,2020-08-01 3:24:11 AM,30380,3,46
2020-08-01 6:06:21 AM,2020-08-01 6:06:21 AM,30385,0,-80
2020-08-01 9:11:49 AM,2020-08-01 9:11:49 AM,30380,0,-81
2020-08-01 9:19:39 AM,2020-08-01 9:19:39 AM,30390,0,-81
2020-08-01 9:28:07 AM,2020-08-01 9:28:07 AM,30390,0,-83
2020-08-01 10:40:47 AM,2020-08-01 10:40:47 AM,30385,0,-80
2020-08-01 10:46:54 AM,2020-08-01 10:46:54 AM,30390,0,-84
2020-08-01 3:30:59 PM,2020-08-01 3:31:02 PM,30390,3,44
2020-08-01 8:26:57 PM,2020-08-01 8:26:57 PM,30389,0,-82
2020-08-01 8:30:27 PM,2020-08-01 8:33:09 PM,30389,162,-66
2020-08-01 9:13:09 PM,2020-08-01 9:13:09 PM,30389,0,-85
2020-08-01 9:15:15 PM,2020-08-01 9:15:18 PM,30389,3,46
2020-08-02 7:13:00 AM,2020-08-02 7:13:47 AM,30390,47,-62
2020-08-02 7:14:56 AM,2020-08-02 7:17:07 AM,30390,131,-72
2020-08-02 7:19:25 AM,2020-08-02 7:19:25 AM,30390,0,-84
2020-08-02 7:47:58 AM,2020-08-02 7:50:55 AM,30390,177,-47
2020-08-02 7:51:55 AM,2020-08-02 7:52:52 AM,30390,57,-51
2020-08-02 7:54:19 AM,2020-08-02 7:54:25 AM,30390,6,44
2020-08-02 7:55:31 AM,2020-08-02 7:55:31 AM,30390,0,-83
2020-08-02 7:59:39 AM,2020-08-02 8:00:31 AM,30390,52,-34
2020-08-02 8:02:10 AM,2020-08-02 8:02:16 AM,30390,6,18
2020-08-02 8:03:40 AM,2020-08-02 8:07:31 AM,30390,231,-68
2020-08-02 8:10:38 AM,2020-08-02 8:11:32 AM,30390,54,-48
2020-08-02 8:13:18 AM,2020-08-02 8:13:30 AM,30390,12,46
2020-08-02 8:18:15 AM,2020-08-02 8:19:27 AM,30390,72,-52
2020-08-02 8:21:00 AM,2020-08-02 8:23:04 AM,30390,124,-67
2020-08-02 8:25:18 AM,2020-08-02 8:25:37 AM,30390,19,-15
2020-08-02 8:33:03 AM,2020-08-02 8:33:03 AM,30390,0,-81
2020-08-02 8:35:03 AM,2020-08-02 8:35:12 AM,30390,9,43
2020-08-02 8:37:18 AM,2020-08-02 8:38:37 AM,30390,79,3
2020-08-02 8:56:38 AM,2020-08-02 8:59:24 AM,30390,166,-68
2020-08-02 9:00:51 AM,2020-08-02 9:00:54 AM,30390,3,43
2020-08-02 9:06:21 AM,2020-08-02 9:09:12 AM,30390,171,-60
2020-08-02 9:21:45 AM,2020-08-02 9:21:45 AM,30390,0,-82
2020-08-02 9:22:48 AM,2020-08-02 9:22:48 AM,30390,0,-76
2020-08-02 9:24:15 AM,2020-08-02 9:24:15 AM,30390,0,-84
2020-08-02 9:26:15 AM,2020-08-02 9:26:15 AM,30390,0,-85
2020-08-02 9:28:14 AM,2020-08-02 9:28:44 AM,30390,30,43
2020-08-02 9:30:52 AM,2020-08-02 9:30:52 AM,30390,0,-78
2020-08-02 9:33:53 AM,2020-08-02 9:35:26 AM,30390,93,-56
2020-08-02 9:37:53 AM,2020-08-02 9:39:50 AM,30390,117,-65
2020-08-02 9:43:13 AM,2020-08-02 9:43:28 AM,30390,15,47
2020-08-02 9:47:09 AM,2020-08-02 9:47:54 AM,30390,45,45
2020-08-02 9:49:39 AM,2020-08-02 9:50:32 AM,30390,53,3
2020-08-02 9:51:35 AM,2020-08-02 9:51:35 AM,30390,0,-83
2020-08-02 9:53:20 AM,2020-08-02 9:54:39 AM,30390,79,-31
2020-08-02 9:56:16 AM,2020-08-02 9:59:43 AM,30390,207,-70
2020-08-02 10:02:27 AM,2020-08-02 10:03:09 AM,30390,42,-31
2020-08-02 10:04:34 AM,2020-08-02 10:04:46 AM,30390,12,49
2020-08-02 10:05:58 AM,2020-08-02 10:08:07 AM,30390,129,-59
2020-08-02 10:09:10 AM,2020-08-02 10:09:37 AM,30390,27,-19
2020-08-02 10:13:42 AM,2020-08-02 10:13:42 AM,30390,0,-84
2020-08-02 10:15:16 AM,2020-08-02 10:17:37 AM,30390,141,-51
2020-08-02 10:21:28 AM,2020-08-02 10:22:56 AM,30390,88,-17
2020-08-02 10:24:17 AM,2020-08-02 10:24:17 AM,30390,0,-79
2020-08-02 10:25:51 AM,2020-08-02 10:28:50 AM,30390,179,-68
2020-08-02 10:30:18 AM,2020-08-02 10:33:07 AM,30390,169,-69
2020-08-02 10:34:22 AM,2020-08-02 10:34:55 AM,30390,33,-51
2020-08-02 10:43:33 AM,2020-08-02 10:45:12 AM,30390,99,-53
2020-08-02 10:46:28 AM,2020-08-02 10:46:55 AM,30390,27,-20
2020-08-02 10:48:22 AM,2020-08-02 10:49:31 AM,30390,69,-32
2020-08-02 10:50:36 AM,2020-08-02 10:50:36 AM,30390,0,-83
2020-08-02 10:51:54 AM,2020-08-02 10:52:57 AM,30390,63,-29
2020-08-02 10:54:21 AM,2020-08-02 10:54:21 AM,30390,0,-82
2020-08-02 10:55:42 AM,2020-08-02 10:55:42 AM,30390,0,-77
2020-08-02 11:00:36 AM,2020-08-02 11:00:42 AM,30390,6,47
2020-08-02 11:02:42 AM,2020-08-02 11:04:27 AM,30390,105,-67
2020-08-02 11:16:09 AM,2020-08-02 11:16:12 AM,30390,3,44
2020-08-02 11:19:27 AM,2020-08-02 11:19:27 AM,30390,0,-79
2020-08-02 11:36:08 AM,2020-08-02 11:37:56 AM,30390,108,-31
2020-08-02 11:39:44 AM,2020-08-02 11:39:44 AM,30390,0,-83
2020-08-02 11:40:45 AM,2020-08-02 11:40:45 AM,30390,0,-81
2020-08-02 11:42:12 AM,2020-08-02 11:43:24 AM,30390,72,-33
2020-08-02 11:45:48 AM,2020-08-02 11:46:51 AM,30390,63,-39
2020-08-02 11:48:03 AM,2020-08-02 11:49:06 AM,30390,63,-30
2020-08-02 11:50:16 AM,2020-08-02 11:51:34 AM,30390,78,-16
2020-08-02 11:50:43 AM,2020-08-02 11:51:15 AM,30385,32,46
2020-08-02 11:56:49 AM,2020-08-02 11:57:22 AM,30385,33,3
2020-08-02 11:54:50 AM,2020-08-02 11:58:06 AM,30390,196,-68
2020-08-02 11:58:25 AM,2020-08-02 11:59:37 AM,30385,72,-40
2020-08-02 12:01:09 PM,2020-08-02 12:01:12 PM,30390,3,43
2020-08-02 12:00:58 PM,2020-08-02 12:02:04 PM,30385,66,-44
2020-08-02 12:02:53 PM,2020-08-02 12:03:17 PM,30390,24,-45
2020-08-02 12:05:08 PM,2020-08-02 12:05:11 PM,30390,3,45
2020-08-02 12:06:50 PM,2020-08-02 12:06:50 PM,30389,0,-83
2020-08-02 12:07:44 PM,2020-08-02 12:07:47 PM,30390,3,44
2020-08-02 12:10:42 PM,2020-08-02 12:10:42 PM,30390,0,-83
2020-08-02 12:11:18 PM,2020-08-02 12:11:18 PM,30389,0,-81
2020-08-02 12:07:54 PM,2020-08-02 12:12:50 PM,30385,296,-67
2020-08-02 12:12:18 PM,2020-08-02 12:12:18 PM,30389,0,-83
2020-08-02 12:15:14 PM,2020-08-02 12:15:14 PM,30390,0,-84
2020-08-02 12:15:30 PM,2020-08-02 12:16:42 PM,30389,72,-51
2020-08-02 12:16:26 PM,2020-08-02 12:16:29 PM,30390,3,47
2020-08-02 12:14:42 PM,2020-08-02 12:17:47 PM,30385,185,-68
2020-08-02 12:19:23 PM,2020-08-02 12:19:23 PM,30389,0,-73
2020-08-02 12:24:16 PM,2020-08-02 12:24:25 PM,30385,9,5
2020-08-02 12:25:24 PM,2020-08-02 12:25:24 PM,30389,0,-81
2020-08-02 12:27:00 PM,2020-08-02 12:27:00 PM,30389,0,-84
2020-08-02 12:27:47 PM,2020-08-02 12:27:56 PM,30385,9,46
2020-08-02 12:36:21 PM,2020-08-02 12:36:54 PM,30385,33,42
2020-08-02 12:42:47 PM,2020-08-02 12:42:50 PM,30385,3,47
2020-08-02 12:44:02 PM,2020-08-02 12:44:02 PM,30385,0,-81
2020-08-02 1:01:34 PM,2020-08-02 1:01:58 PM,30390,24,5
2020-08-02 1:19:39 PM,2020-08-02 1:20:33 PM,30390,54,45
2020-08-02 1:21:39 PM,2020-08-02 1:26:55 PM,30390,316,-71
2020-08-02 1:28:32 PM,2020-08-02 1:29:05 PM,30390,33,-50
2020-08-02 1:30:08 PM,2020-08-02 1:30:08 PM,30380,0,-84
2020-08-02 1:32:57 PM,2020-08-02 1:33:24 PM,30380,27,44
2020-08-02 2:06:59 PM,2020-08-02 2:07:05 PM,30385,6,5
2020-08-02 2:10:07 PM,2020-08-02 2:10:07 PM,30385,0,-85
2020-08-02 2:27:58 PM,2020-08-02 2:28:58 PM,30380,60,-61
2020-08-02 6:07:34 PM,2020-08-02 6:08:25 PM,30385,51,-59
2020-08-02 6:11:10 PM,2020-08-02 6:11:31 PM,30385,21,-29
2020-08-02 6:12:46 PM,2020-08-02 6:12:46 PM,30380,0,-83
2020-08-02 6:12:53 PM,2020-08-02 6:13:34 PM,30385,41,-54
2020-08-02 6:25:06 PM,2020-08-02 6:25:32 PM,30390,26,-41
2020-08-02 6:35:45 PM,2020-08-02 6:36:06 PM,30385,21,46
2020-08-02 6:37:09 PM,2020-08-02 6:37:09 PM,30390,0,-82
2020-08-02 6:38:20 PM,2020-08-02 6:38:23 PM,30380,3,46
2020-08-02 6:38:29 PM,2020-08-02 6:38:29 PM,30390,0,-83
2020-08-02 6:40:06 PM,2020-08-02 6:40:06 PM,30380,0,-79
2020-08-02 6:40:46 PM,2020-08-02 6:41:37 PM,30385,51,5
